Datetime,Open,High,Low,Close,Vol,spread,real_volume,Ask,Bid,Current_Spread,EMA_50,EMA_200,RSI,MACD,MACD_Signal,ATR,Candle_Body,Upper_Shadow,Lower_Shadow,Tenkan_Sen,Kijun_Sen,Senkou_Span_A,Senkou_Span_B,Chikou_Span_Rel,Peak,Trough,Pivot_Label
2025-12-18 15:40:00,1.34166,1.34242,1.34162,1.34191,1074,9,0,1.36137,1.36098,0.0003899999999998,1.3378249338996764,1.3367865144433475,87.17948717948804,0.0013660695860810979,0.0011902989818057836,0.0009207142857142747,0.00024999999999986144,0.0005100000000000104,4.0000000000040004e-05,1.3415,1.339015,1.335035,1.3357649999999999,0.006829999999999892,0.0,0.0,0.0
2025-12-18 15:45:00,1.34191,1.34306,1.34191,1.34305,866,9,0,1.36137,1.36098,0.0003899999999998,1.3380298384526303,1.3368488376827172,89.39929328622024,0.0014797788864890915,0.0012481949627424452,0.000950714285714281,0.001140000000000141,9.999999999843467e-06,0.0,1.34176,1.339015,1.335085,1.3357649999999999,0.008070000000000022,0.0,0.0,0.0
2025-12-18 15:50:00,1.34305,1.34422,1.34304,1.34355,1203,9,0,1.36137,1.36098,0.0003899999999998,1.3382463153760566,1.3369155159147301,96.02763385146885,0.0015918898325468778,0.0013169339367033318,0.0009807142857142712,0.0004999999999999449,0.0006699999999999484,1.0000000000065512e-05,1.342,1.339175,1.335085,1.3357649999999999,0.008199999999999985,0.0,0.0,0.0
2025-12-18 15:55:00,1.34355,1.34364,1.34258,1.34275,990,9,0,1.36137,1.36098,0.0003899999999998,1.3384229304593487,1.3369735704827428,83.36025848142361,0.0015977671853553144,0.0013731005864337283,0.0010135714285713915,0.0007999999999999119,8.999999999992347e-05,0.00017000000000000348,1.342185,1.339175,1.335085,1.3357649999999999,0.007260000000000044,0.0,0.0,0.0
2025-12-18 16:00:00,1.34273,1.34398,1.34257,1.34373,1155,9,0,1.36137,1.36098,0.0003899999999998,1.338631050833492,1.3370407986371433,83.46709470305123,0.001662340414075647,0.0014309485519621121,0.0010171428571428276,0.001000000000000112,0.00024999999999986144,0.00015999999999993797,1.342195,1.339175,1.3352050000000002,1.3357649999999999,0.008140000000000036,0.0,0.0,0.0
2025-12-18 16:05:00,1.34372,1.3446,1.34369,1.34446,1046,9,0,1.36137,1.36098,0.0003899999999998,1.3388596370753159,1.3371146215362761,86.0667634252554,0.001752221542969501,0.00149520315016359,0.0010478571428571084,0.0007399999999999629,0.000140000000000029,2.999999999997449e-05,1.3423850000000002,1.339365,1.3352050000000002,1.3357649999999999,0.009479999999999933,0.0,0.0,0.0
2025-12-18 16:10:00,1.34447,1.34456,1.34266,1.34274,1010,9,0,1.36137,1.36098,0.0003899999999998,1.3390118081704017,1.337170595451338,67.67189384801091,0.0016654649169693947,0.0015292555035247512,0.0011328571428571102,0.0017300000000000093,8.999999999992347e-05,8.000000000008001e-05,1.3425099999999999,1.3409499999999999,1.33678,1.3367399999999998,0.00499000000000005,0.0,0.0,0.0
2025-12-18 16:15:00,1.34274,1.34319,1.34241,1.34249,797,9,0,1.36137,1.36098,0.0003899999999998,1.3391482078499939,1.3372235248498323,65.40731995277496,0.0015585705243257308,0.001535118507684947,0.0011592857142856802,0.0002500000000000835,0.00045000000000006146,7.999999999985796e-05,1.342875,1.3409499999999999,1.33678,1.3367399999999998,0.0048799999999999955,0.0,0.0,0.0
2025-12-18 16:20:00,1.34249,1.34277,1.34186,1.34207,735,9,0,1.36137,1.36098,0.0003899999999998,1.339262787934308,1.3372717484831673,60.818713450293636,0.001423555595339021,0.001512805925215762,0.0011792857142856686,0.0004199999999998649,0.000280000000000058,0.00021000000000004349,1.34311,1.34105,1.33678,1.3367399999999998,0.0043800000000000505,0.0,0.0,0.0
2025-12-18 16:25:00,1.34207,1.34249,1.34194,1.34203,679,9,0,1.36137,1.36098,0.0003899999999998,1.3393713060545311,1.3373190942694047,59.05797101449351,0.0012983609290921905,0.0014699169259910479,0.001165714285714246,4.0000000000040004e-05,0.0004199999999998649,9.000000000014552e-05,1.3432300000000001,1.341115,1.33678,1.3367399999999998,0.0041200000000001236,0.0,0.0,0.0
2025-12-18 16:30:00,1.34203,1.34232,1.34179,1.34213,731,9,0,1.36137,1.36098,0.0003899999999998,1.339479490130824,1.337366963978167,60.705596107056294,0.0011934550119006015,0.0014146245431729586,0.001149285714285678,9.999999999998899e-05,0.00018999999999991246,0.00024000000000001798,1.3431950000000001,1.341115,1.33678,1.3367399999999998,0.004329999999999945,0.0,0.0,0.0
2025-12-18 16:35:00,1.34213,1.34218,1.3416,1.34211,707,9,0,1.36137,1.36098,0.0003899999999998,1.3395826473805956,1.3374141583664438,60.171568627451016,0.0010960676977260775,0.0013509131740835824,0.0011485714285714035,2.0000000000131024e-05,4.999999999988347e-05,0.0005100000000000104,1.3431,1.341115,1.33678,1.3367399999999998,0.004410000000000025,0.0,0.0,0.0
2025-12-18 16:40:00,1.34213,1.34219,1.341,1.34104,690,9,0,1.36137,1.36098,0.0003899999999998,1.3396397984637096,1.3374502363926484,48.13925570228066,0.0009219201701222701,0.0012651145732913201,0.0009849999999999662,0.0010900000000000354,5.999999999994898e-05,4.0000000000040004e-05,1.3428,1.3412899999999999,1.33678,1.3367399999999998,0.002610000000000001,0.0,0.0,0.0
2025-12-18 16:45:00,1.34105,1.34186,1.34092,1.34184,681,9,0,1.36137,1.36098,0.0003899999999998,1.3397260808768974,1.3374939156325227,51.020408163264484,0.0008387912505452011,0.0011798499087420965,0.0009921428571428384,0.0007899999999998464,2.0000000000131024e-05,0.00013000000000018552,1.34276,1.3412899999999999,1.33678,1.3367399999999998,0.003249999999999975,0.0,0.0,0.0
2025-12-18 16:50:00,1.34186,1.34225,1.34151,1.34151,651,9,0,1.36137,1.36098,0.0003899999999998,1.3397960384895682,1.3375338766710052,47.752808988764215,0.0007377780941753009,0.0010914355458287374,0.0009878571428571276,0.0003500000000000725,0.00038999999999989043,0.0,1.34274,1.34134,1.33678,1.3367399999999998,0.003290000000000015,0.0,0.0,0.0
2025-12-18 16:55:00,1.3415,1.34188,1.34135,1.34151,511,9,0,1.36137,1.36098,0.0003899999999998,1.339863252666448,1.3375734400872143,40.077319587627656,0.000650229004777847,0.0010031942376185594,0.0009435714285714088,1.0000000000065512e-05,0.00036999999999998145,0.00014999999999987246,1.342055,1.341455,1.337475,1.3367399999999998,0.002890000000000059,0.0,0.0,0.0
2025-12-18 17:00:00,1.34151,1.34154,1.34094,1.34112,705,9,0,1.36137,1.36098,0.0003899999999998,1.3399125368756069,1.3376087292405754,34.11764705882291,0.0005431152851100851,0.0009111784471168646,0.0009021428571428355,0.00038999999999989043,2.999999999997449e-05,0.000180000000000069,1.341845,1.34185,1.3376925,1.33686,0.0015600000000000058,0.0,0.0,0.0
2025-12-18 17:05:00,1.34111,1.34125,1.34018,1.34024,616,9,0,1.36137,1.36098,0.0003899999999998,1.3399253785667598,1.3376349110391765,33.764553686933056,0.0003828055014942766,0.000805503857992347,0.0009028571428571418,0.0008699999999999264,0.000140000000000029,6.000000000017103e-05,1.341335,1.34185,1.3377425,1.33686,0.0007500000000000284,0.0,0.0,0.0
2025-12-18 17:10:00,1.34027,1.34075,1.34019,1.34068,632,9,0,1.36137,1.36098,0.0003899999999998,1.3399549715641417,1.3376652104318216,28.789986091792954,0.00028794392741948727,0.0007019918718777752,0.0008421428571428706,0.00041000000000002146,7.00000000000145e-05,8.000000000008001e-05,1.34125,1.34211,1.337845,1.33693,0.0008700000000001484,0.0,0.0,2.0
2025-12-18 17:15:00,1.34069,1.34072,1.33904,1.3393,714,9,0,1.36137,1.36098,0.0003899999999998,1.3399292864047636,1.3376814769946892,17.091836734692905,0.00010025529898571861,0.0005816445572993639,0.0008971428571428662,0.0013900000000000023,2.999999999997449e-05,0.00025999999999992696,1.3406449999999999,1.34182,1.337955,1.33704,-0.0005800000000000249,0.0,0.0,2.0
2025-12-18 17:20:00,1.33929,1.33991,1.33898,1.33984,673,9,0,1.36137,1.36098,0.0003899999999998,1.3399257849771258,1.3377029548355381,28.228228228226925,-4.859783678812235e-06,0.00046434368910372865,0.0008278571428571421,0.0005499999999998284,7.00000000000145e-05,0.00031000000000003247,1.3406150000000001,1.34179,1.3381450000000001,1.33723,-0.00038000000000004697,0.0,0.0,2.0
2025-12-18 17:25:00,1.33984,1.33985,1.33925,1.33932,616,9,0,1.36137,1.36098,0.0003899999999998,1.339902028703513,1.3377190448371747,27.12842712842675,-0.00012864100475584728,0.00034574675033181347,0.0008149999999999943,0.0005199999999998539,1.0000000000065512e-05,7.00000000000145e-05,1.3406150000000001,1.34179,1.3384725,1.33747,-0.0012099999999999334,0.0,0.0,2.0
2025-12-18 17:30:00,1.33932,1.33957,1.33886,1.33888,567,9,0,1.36137,1.36098,0.0003899999999998,1.3398619491465125,1.3377305966298398,27.050359712229337,-0.00025925431466222726,0.00022474653733300533,0.0008007142857142816,0.00043999999999999595,0.00024999999999986144,2.0000000000131024e-05,1.340555,1.34173,1.3384925,1.3374899999999998,-0.0014899999999999913,0.0,0.0,2.0
2025-12-18 17:35:00,1.33888,1.33988,1.33855,1.33982,805,9,0,1.36137,1.36098,0.0003899999999998,1.3398603040819435,1.337751386713125,35.92356687898004,-0.0002836464598634514,0.000123067937893714,0.0008564285714285676,0.0009399999999999409,5.999999999994898e-05,0.0003300000000001635,1.340215,1.341575,1.3385175,1.3374899999999998,-0.0006299999999999084,0.0,0.0,2.0
2025-12-18 17:40:00,1.33983,1.34039,1.33977,1.3399,686,9,0,1.36137,1.36098,0.0003899999999998,1.3398618607846124,1.3377727659498104,35.75989782886323,-0.0002931429102646099,3.982576826204922e-05,0.0008628571428571494,7.00000000000145e-05,0.0004899999999998794,6.000000000017103e-05,1.340045,1.341575,1.3400600000000003,1.338975,-0.0014499999999999513,0.0,0.0,2.0
2025-12-18 17:45:00,1.3399,1.33998,1.33908,1.33979,613,9,0,1.36137,1.36098,0.0003899999999998,1.3398590427146277,1.3377928379304096,35.35353535353558,-0.0003060174180118391,-2.9342868992728454e-05,0.0008857142857142833,0.0001100000000000545,7.999999999985796e-05,0.0007099999999999884,1.3399,1.341575,1.3402574999999999,1.338975,-0.0018700000000000383,0.0,0.0,2.0
2025-12-18 17:50:00,1.33978,1.34023,1.33938,1.33979,713,9,0,1.36137,1.36098,0.0003899999999998,1.3398563351571915,1.3378127101898087,40.875912408759056,-0.0003126169050728933,-8.599767620876143e-05,0.0008614285714285685,1.0000000000065512e-05,0.00043999999999999595,0.00039999999999995595,1.33965,1.341575,1.3402574999999999,1.338975,-0.0021199999999998997,0.0,0.0,2.0
2025-12-18 17:55:00,1.33977,1.33977,1.33925,1.33941,664,9,0,1.36137,1.36098,0.0003899999999998,1.3398388318176937,1.337828603620756,31.104199066874358,-0.000344538247869286,-0.00013770579054086634,0.0008328571428571273,0.00035999999999991594,0.0,0.00015999999999993797,1.339635,1.341575,1.3403875,1.339015,-0.0036400000000000876,0.0,0.0,2.0
2025-12-18 18:00:00,1.33943,1.34019,1.33926,1.34018,654,9,0,1.36137,1.36098,0.0003899999999998,1.3398522109620978,1.3378520005996541,40.320232896651625,-0.0003041969837027647,-0.000171004029173246,0.0008464285714285655,0.0007500000000000284,1.0000000000065512e-05,0.00017000000000000348,1.33947,1.341575,1.3405875,1.339175,-0.003370000000000095,0.0,0.0,2.0
2025-12-18 18:05:00,1.34018,1.3404,1.33998,1.34009,531,9,0,1.36137,1.36098,0.0003899999999998,1.3398615360224078,1.337874269250404,39.798850574712596,-0.0002763034350401483,-0.00019206391034662647,0.0008385714285714345,8.999999999992347e-05,0.000220000000000109,0.0001100000000000545,1.339475,1.341575,1.3406799999999999,1.339175,-0.0026600000000001067,0.0,0.0,2.0
2025-12-18 18:10:00,1.3401,1.34048,1.34005,1.34018,467,9,0,1.36137,1.36098,0.0003899999999998,1.3398740248058427,1.3378972118449275,42.9429429429416,-0.0002441212708736984,-0.00020247538245204088,0.0008264285714285771,7.999999999985796e-05,0.00029999999999996696,5.0000000000105516e-05,1.339515,1.341575,1.3406850000000001,1.339175,-0.003550000000000164,0.0,0.0,2.0
2025-12-18 18:15:00,1.34018,1.34033,1.33988,1.34021,495,9,0,1.36137,1.36098,0.0003899999999998,1.3398872003036528,1.3379202246623911,49.741824440617926,-0.00021373215341125018,-0.00020472673664388274,0.0007821428571428582,2.999999999997449e-05,0.00012000000000012001,0.00029999999999996696,1.339515,1.341555,1.340875,1.339365,-0.004250000000000087,0.0,0.0,2.0
2025-12-18 18:20:00,1.34022,1.34031,1.33977,1.33977,426,9,0,1.36137,1.36098,0.0003899999999998,1.3398826042133136,1.3379386303871437,42.16867469879339,-0.00022258703684219228,-0.00020829879668354465,0.0007807142857142775,0.00045000000000006146,8.999999999992347e-05,0.0,1.33978,1.34087,1.3417299999999999,1.339365,-0.002970000000000139,0.0,0.0,2.0
2025-12-18 18:25:00,1.33978,1.33991,1.33917,1.3394,465,9,0,1.36137,1.36098,0.0003899999999998,1.3398636785578895,1.3379531713783164,51.04166666666662,-0.00025650368868301854,-0.00021793977508343944,0.0007135714285714245,0.00038000000000004697,0.00012999999999996348,0.00022999999999995246,1.33978,1.34066,1.3419124999999998,1.339365,-0.003090000000000037,0.0,0.0,2.0
2025-12-18 18:30:00,1.3394,1.3395,1.33875,1.33883,515,9,0,1.36137,1.36098,0.0003899999999998,1.3398231421438545,1.3379618960412187,39.544513457556675,-0.0003256235305677535,-0.00023947652618030226,0.0007007142857142767,0.0005699999999999594,9.999999999998899e-05,7.999999999985796e-05,1.339615,1.34052,1.3420800000000002,1.339365,-0.0032400000000001317,0.0,0.0,2.0
2025-12-18 18:35:00,1.33882,1.33955,1.33859,1.33949,532,9,0,1.36137,1.36098,0.0003899999999998,1.3398100777460562,1.337977101055734,51.71026156941656,-0.0003234168707273444,-0.0002562645950897107,0.0007264285714285723,0.0006700000000001705,5.999999999994898e-05,0.00022999999999995246,1.339535,1.3404349999999998,1.3421725000000002,1.339365,-0.0025399999999999867,0.0,0.0,2.0
2025-12-18 18:40:00,1.33949,1.33984,1.33921,1.33927,440,9,0,1.36137,1.36098,0.0003899999999998,1.339788898226603,1.3379899657218461,54.10526315789355,-0.0003355522013854806,-0.0002721221163488647,0.0007207142857142809,0.000220000000000109,0.00034999999999985043,5.999999999994898e-05,1.339535,1.3403999999999998,1.342155,1.339365,-0.0028600000000000847,0.0,0.0,2.0
2025-12-18 18:45:00,1.33928,1.33933,1.33856,1.33857,492,9,0,1.36137,1.36098,0.0003899999999998,1.339741098296148,1.337995737207201,36.14190687361453,-0.0003970764382099645,-0.0002971129807210847,0.0006807142857142726,0.0007099999999999884,4.999999999988347e-05,1.0000000000065512e-05,1.3395199999999998,1.3403999999999998,1.3421075,1.339365,-0.0035399999999998766,0.0,0.0,2.0
2025-12-18 18:50:00,1.33858,1.33865,1.33809,1.33825,459,9,0,1.36137,1.36098,0.0003899999999998,1.3396826238531618,1.337998267185239,32.63157894736695,-0.0004662811657707433,-0.00033094661773101644,0.000676428571428546,0.0003300000000001635,6.999999999979245e-05,0.00015999999999993797,1.3392849999999998,1.34017,1.342045,1.339365,-0.00279000000000007,0.0,0.0,2.0
2025-12-18 18:55:00,1.33827,1.33874,1.33818,1.33858,515,9,0,1.36137,1.36098,0.0003899999999998,1.3396393837020575,1.3380040555714556,37.826961770624756,-0.0004888628621133595,-0.0003625298666074851,0.0006521428571428471,0.00031000000000003247,0.00015999999999993797,9.000000000014552e-05,1.33921,1.34017,1.342025,1.339365,-0.0032599999999998186,0.0,0.0,2.0
2025-12-18 19:00:00,1.33859,1.33866,1.33792,1.33794,425,9,0,1.36137,1.36098,0.0003899999999998,1.3395727412039378,1.3380034182025855,33.51158645276276,-0.000552038118653897,-0.0004004315170167675,0.0006442857142857004,0.0006500000000000394,7.00000000000145e-05,1.999999999990898e-05,1.339115,1.3399,1.34204,1.339365,-0.003570000000000073,0.0,0.0,2.0
2025-12-18 19:05:00,1.33793,1.33799,1.33738,1.33763,647,9,0,1.36137,1.36098,0.0003899999999998,1.3394965552743716,1.33799970259858,33.93501805054278,-0.0006199727143063605,-0.0004443397564746861,0.0006492857142857014,0.00029999999999996696,5.999999999994898e-05,0.0002500000000000835,1.338645,1.3394599999999999,1.341755,1.339365,-0.0038799999999998835,0.0,0.0,2.0
2025-12-18 19:10:00,1.33763,1.33773,1.33732,1.33737,652,9,0,1.36137,1.36098,0.0003899999999998,1.3394131609498865,1.3379934369010817,22.06759443340154,-0.0006868733494835855,-0.0004928464750764659,0.0006121428571428389,0.000260000000000149,9.999999999998899e-05,4.999999999988347e-05,1.3385799999999999,1.339285,1.3418475,1.339365,-0.003750000000000142,0.0,1.0,0.0
2025-12-18 19:15:00,1.33738,1.33758,1.337,1.33754,605,9,0,1.36137,1.36098,0.0003899999999998,1.3393397036577341,1.3379889250911208,25.04892367906207,-0.0007178995069645477,-0.0005378570814540823,0.0006235714285714059,0.00015999999999993797,4.0000000000040004e-05,0.00038000000000004697,1.33842,1.338875,1.3415925,1.339365,-0.0027000000000001467,0.0,0.0,0.0
2025-12-18 19:20:00,1.33754,1.33764,1.33732,1.3376,446,9,0,1.36137,1.36098,0.0003899999999998,1.3392714799848817,1.3379850551897168,24.606299212600234,-0.0007292402342562454,-0.000576133712014515,0.0006157142857142592,5.999999999994898e-05,4.0000000000040004e-05,0.00021999999999988695,1.33842,1.33886,1.34168,1.339365,-0.0030800000000001937,0.0,0.0,0.0
2025-12-18 19:25:00,1.3376,1.33767,1.33737,1.33749,377,9,0,1.36137,1.36098,0.0003899999999998,1.3392016180246904,1.3379801292674312,23.6434108527162,-0.0007385899182112965,-0.0006086249532538713,0.0006049999999999667,0.00010999999999983245,7.00000000000145e-05,0.00012000000000012001,1.338165,1.33874,1.3412324999999998,1.339365,-0.0018099999999998673,0.0,0.0,0.0
2025-12-18 19:30:00,1.33749,1.33769,1.33741,1.33767,384,9,0,1.36137,1.36098,0.0003899999999998,1.3391415545727419,1.3379770434040736,28.571428571429223,-0.0007231392156894501,-0.0006315278057409872,0.0005864285714285433,0.00017999999999984695,2.0000000000131024e-05,8.000000000008001e-05,1.3378700000000001,1.33874,1.3412025,1.339365,-0.0021700000000000053,0.0,0.0,0.0
2025-12-18 19:35:00,1.33766,1.33822,1.33751,1.33821,398,9,0,1.36137,1.36098,0.0003899999999998,1.3391050230208696,1.3379793613801525,38.2642998027614,-0.0006597161386059369,-0.0006371654723139772,0.000584285714285688,0.0005499999999998284,1.0000000000065512e-05,0.0001500000000000945,1.3378700000000001,1.33874,1.3412025,1.339365,-0.0011100000000001664,0.0,0.0,0.0
2025-12-18 19:40:00,1.3382,1.33843,1.33818,1.33833,364,9,0,1.36137,1.36098,0.0003899999999998,1.3390746299612277,1.3379828503216435,44.58874458874553,-0.0005929349113913407,-0.0006283193601294499,0.000548571428571422,0.00012999999999996348,9.999999999998899e-05,2.0000000000131024e-05,1.3378299999999999,1.33874,1.3411425000000001,1.339365,-0.0005500000000000504,0.0,0.0,0.0
2025-12-18 19:45:00,1.33834,1.33835,1.33787,1.33788,297,9,0,1.36137,1.36098,0.0003899999999998,1.339027781727454,1.3379818269353585,31.746031746031505,-0.0005697537799680408,-0.0006166062440971681,0.0005142857142857052,0.000460000000000127,9.999999999843467e-06,1.0000000000065512e-05,1.337715,1.33874,1.340895,1.339365,-0.0019400000000000528,0.0,0.0,1.0
2025-12-18 19:50:00,1.33785,1.33794,1.33747,1.33783,359,9,0,1.36137,1.36098,0.0003899999999998,1.3389808098950051,1.337980316219584,33.01886792452973,-0.0005490876082832052,-0.0006031025169343755,0.0005028571428571382,1.999999999990898e-05,8.999999999992347e-05,0.000360000000000138,1.337715,1.33874,1.3408099999999998,1.339365,-0.0020700000000000163,0.0,0.0,1.0
2025-12-18 19:55:00,1.33783,1.33815,1.3377,1.33806,358,9,0,1.36137,1.36098,0.0003899999999998,1.3389446997030443,1.3379811090930211,43.23607427055698,-0.0005082911762424036,-0.0005841402487959811,0.00048000000000000424,0.00022999999999995246,8.999999999992347e-05,0.00013000000000018552,1.337715,1.33874,1.3407375,1.339365,-0.0017300000000000093,0.0,0.0,1.0
2025-12-18 20:00:00,1.33807,1.3381,1.33753,1.33778,347,9,0,1.36137,1.36098,0.0003899999999998,1.3388990252048858,1.3379791080075185,43.69973190348568,-0.0004928718499850326,-0.0005658865690337915,0.00048071428571429465,0.0002900000000001235,2.999999999997449e-05,0.00024999999999986144,1.337875,1.33874,1.3406125,1.339365,-0.0020100000000000673,0.0,0.0,1.0
